state,month,incidents,year,region
distrito federal,8,48.0,1998,centro-oeste
distrito federal,8,16.0,1999,centro-oeste
distrito federal,8,9.0,2000,centro-oeste
distrito federal,8,25.0,2001,centro-oeste
distrito federal,8,53.0,2002,centro-oeste
distrito federal,8,36.0,2003,centro-oeste
distrito federal,8,108.0,2004,centro-oeste
distrito federal,8,20.0,2005,centro-oeste
distrito federal,8,40.0,2006,centro-oeste
distrito federal,8,137.0,2007,centro-oeste
distrito federal,8,30.0,2008,centro-oeste
distrito federal,8,37.0,2009,centro-oeste
distrito federal,8,159.0,2010,centro-oeste
distrito federal,8,61.0,2011,centro-oeste
distrito federal,8,55.0,2012,centro-oeste
distrito federal,8,34.0,2013,centro-oeste
distrito federal,8,99.0,2014,centro-oeste
distrito federal,8,53.0,2015,centro-oeste
distrito federal,8,29.0,2016,centro-oeste
distrito federal,8,147.0,2017,centro-oeste
distrito federal,9,33.0,1998,centro-oeste
distrito federal,9,12.0,1999,centro-oeste
distrito federal,9,3.0,2000,centro-oeste
distrito federal,9,12.0,2001,centro-oeste
distrito federal,9,33.0,2002,centro-oeste
distrito federal,9,17.0,2003,centro-oeste
distrito federal,9,100.0,2004,centro-oeste
distrito federal,9,23.0,2005,centro-oeste
distrito federal,9,20.0,2006,centro-oeste
distrito federal,9,73.0,2007,centro-oeste
distrito federal,9,54.0,2008,centro-oeste
distrito federal,9,5.0,2009,centro-oeste
distrito federal,9,196.0,2010,centro-oeste
distrito federal,9,133.0,2011,centro-oeste
distrito federal,9,64.0,2012,centro-oeste
distrito federal,9,31.0,2013,centro-oeste
distrito federal,9,72.0,2014,centro-oeste
distrito federal,9,76.0,2015,centro-oeste
distrito federal,9,58.0,2016,centro-oeste
distrito federal,9,122.0,2017,centro-oeste
distrito federal,10,3.0,1998,centro-oeste
distrito federal,10,8.0,1999,centro-oeste
distrito federal,10,18.0,2000,centro-oeste
distrito federal,10,0.0,2001,centro-oeste
distrito federal,10,19.0,2002,centro-oeste
distrito federal,10,12.0,2003,centro-oeste
distrito federal,10,18.0,2004,centro-oeste
distrito federal,10,18.0,2005,centro-oeste
distrito federal,10,1.0,2006,centro-oeste
distrito federal,10,13.0,2007,centro-oeste
distrito federal,10,6.0,2008,centro-oeste
distrito federal,10,3.0,2009,centro-oeste
distrito federal,10,6.0,2010,centro-oeste
distrito federal,10,0.0,2011,centro-oeste
distrito federal,10,15.0,2012,centro-oeste
distrito federal,10,3.0,2013,centro-oeste
distrito federal,10,34.0,2014,centro-oeste
distrito federal,10,21.0,2015,centro-oeste
distrito federal,10,9.0,2016,centro-oeste
distrito federal,10,66.0,2017,centro-oeste
distrito federal,11,0.0,1998,centro-oeste
distrito federal,11,1.0,1999,centro-oeste
distrito federal,11,0.0,2000,centro-oeste
distrito federal,11,0.0,2001,centro-oeste
distrito federal,11,1.0,2002,centro-oeste
distrito federal,11,0.0,2003,centro-oeste
distrito federal,11,0.0,2004,centro-oeste
distrito federal,11,2.0,2005,centro-oeste
distrito federal,11,0.0,2006,centro-oeste
distrito federal,11,0.0,2007,centro-oeste
distrito federal,11,4.0,2008,centro-oeste
distrito federal,11,0.0,2009,centro-oeste
distrito federal,11,0.0,2010,centro-oeste
distrito federal,11,1.0,2011,centro-oeste
distrito federal,11,0.0,2012,centro-oeste
distrito federal,11,0.0,2013,centro-oeste
distrito federal,11,0.0,2014,centro-oeste
distrito federal,11,3.0,2015,centro-oeste
distrito federal,11,1.0,2016,centro-oeste
distrito federal,11,0.0,2017,centro-oeste
distrito federal,12,0.0,1998,centro-oeste
distrito federal,12,0.0,1999,centro-oeste
distrito federal,12,0.0,2000,centro-oeste
distrito federal,12,1.0,2001,centro-oeste
distrito federal,12,1.0,2002,centro-oeste
distrito federal,12,0.0,2003,centro-oeste
distrito federal,12,0.0,2004,centro-oeste
distrito federal,12,0.0,2005,centro-oeste
distrito federal,12,0.0,2006,centro-oeste
distrito federal,12,0.0,2007,centro-oeste
distrito federal,12,0.0,2008,centro-oeste
distrito federal,12,0.0,2009,centro-oeste
distrito federal,12,1.0,2010,centro-oeste
distrito federal,12,0.0,2011,centro-oeste
distrito federal,12,0.0,2012,centro-oeste
distrito federal,12,2.0,2013,centro-oeste
distrito federal,12,0.0,2014,centro-oeste
distrito federal,12,0.0,2015,centro-oeste
distrito federal,12,0.0,2016,centro-oeste
distrito federal,12,0.0,2017,centro-oeste
espirito santo,1,0.0,1998,sudeste
espirito santo,1,33.0,1999,sudeste
espirito santo,1,5.0,2000,sudeste
espirito santo,1,1.0,2001,sudeste
espirito santo,1,2.0,2002,sudeste
espirito santo,1,4.0,2003,sudeste
espirito santo,1,1.0,2004,sudeste
espirito santo,1,4.0,2005,sudeste
espirito santo,1,13.0,2006,sudeste
espirito santo,1,0.0,2007,sudeste
espirito santo,1,12.0,2008,sudeste
espirito santo,1,4.0,2009,sudeste
espirito santo,1,52.0,2010,sudeste
espirito santo,1,3.0,2011,sudeste
espirito santo,1,1.0,2012,sudeste
espirito santo,1,10.0,2013,sudeste
espirito santo,1,11.0,2014,sudeste
espirito santo,1,76.0,2015,sudeste
espirito santo,1,43.0,2016,sudeste
espirito santo,1,13.0,2017,sudeste
espirito santo,2,0.0,1998,sudeste
espirito santo,2,10.0,1999,sudeste
espirito santo,2,5.0,2000,sudeste
espirito santo,2,5.0,2001,sudeste
espirito santo,2,4.0,2002,sudeste
espirito santo,2,11.0,2003,sudeste
espirito santo,2,5.0,2004,sudeste
espirito santo,2,1.0,2005,sudeste
espirito santo,2,45.0,2006,sudeste
espirito santo,2,3.0,2007,sudeste
espirito santo,2,20.0,2008,sudeste
espirito santo,2,12.0,2009,sudeste
espirito santo,2,15.0,2010,sudeste
espirito santo,2,42.0,2011,sudeste
espirito santo,2,25.0,2012,sudeste
espirito santo,2,15.0,2013,sudeste
espirito santo,2,17.0,2014,sudeste
espirito santo,2,60.0,2015,sudeste
espirito santo,2,24.0,2016,sudeste
espirito santo,2,8.0,2017,sudeste
espirito santo,3,0.0,1998,sudeste
espirito santo,3,8.0,1999,sudeste
espirito santo,3,1.0,2000,sudeste
espirito santo,3,2.0,2001,sudeste
espirito santo,3,4.0,2002,sudeste
espirito santo,3,28.0,2003,sudeste
espirito santo,3,3.0,2004,sudeste
espirito santo,3,3.0,2005,sudeste
espirito santo,3,14.0,2006,sudeste
espirito santo,3,9.0,2007,sudeste
espirito santo,3,5.0,2008,sudeste
espirito santo,3,11.0,2009,sudeste
espirito santo,3,3.0,2010,sudeste
espirito santo,3,5.0,2011,sudeste
espirito santo,3,35.0,2012,sudeste
espirito santo,3,13.0,2013,sudeste
espirito santo,3,15.0,2014,sudeste
espirito santo,3,25.0,2015,sudeste
espirito santo,3,107.0,2016,sudeste
espirito santo,3,9.0,2017,sudeste
espirito santo,4,0.0,1998,sudeste
espirito santo,4,2.0,1999,sudeste
espirito santo,4,3.0,2000,sudeste
espirito santo,4,2.0,2001,sudeste
espirito santo,4,2.0,2002,sudeste
espirito santo,4,22.0,2003,sudeste
espirito santo,4,0.0,2004,sudeste
espirito santo,4,4.0,2005,sudeste
espirito santo,4,1.0,2006,sudeste
espirito santo,4,2.0,2007,sudeste
espirito santo,4,8.0,2008,sudeste
espirito santo,4,8.0,2009,sudeste
espirito santo,4,7.0,2010,sudeste
espirito santo,4,3.0,2011,sudeste
espirito santo,4,74.0,2012,sudeste
espirito santo,4,16.0,2013,sudeste
espirito santo,4,15.0,2014,sudeste
espirito santo,4,33.0,2015,sudeste
espirito santo,4,57.0,2016,sudeste
espirito santo,4,7.0,2017,sudeste
espirito santo,5,0.0,1998,sudeste
espirito santo,5,16.0,1999,sudeste
espirito santo,5,2.0,2000,sudeste
espirito santo,5,8.0,2001,sudeste
espirito santo,5,5.0,2002,sudeste
espirito santo,5,1.0,2003,sudeste
espirito santo,5,0.0,2004,sudeste
espirito santo,5,5.0,2005,sudeste
espirito santo,5,0.0,2006,sudeste
espirito santo,5,1.0,2007,sudeste
espirito santo,5,2.0,2008,sudeste
espirito santo,5,7.0,2009,sudeste
espirito santo,5,3.0,2010,sudeste
espirito santo,5,2.0,2011,sudeste
espirito santo,5,20.0,2012,sudeste
espirito santo,5,14.0,2013,sudeste
espirito santo,5,18.0,2014,sudeste
espirito santo,5,17.0,2015,sudeste
espirito santo,5,48.0,2016,sudeste
espirito santo,5,10.0,2017,sudeste
espirito santo,6,6.0,1998,sudeste
espirito santo,6,6.0,1999,sudeste
espirito santo,6,9.0,2000,sudeste
espirito santo,6,9.0,2001,sudeste
espirito santo,6,18.0,2002,sudeste
espirito santo,6,19.0,2003,sudeste
espirito santo,6,3.0,2004,sudeste
espirito santo,6,8.0,2005,sudeste
espirito santo,6,5.0,2006,sudeste
espirito santo,6,4.0,2007,sudeste
espirito santo,6,4.0,2008,sudeste
espirito santo,6,12.0,2009,sudeste
espirito santo,6,3.0,2010,sudeste
espirito santo,6,7.0,2011,sudeste
espirito santo,6,15.0,2012,sudeste
espirito santo,6,22.0,2013,sudeste
espirito santo,6,9.0,2014,sudeste
espirito santo,6,18.0,2015,sudeste
espirito santo,6,49.0,2016,sudeste
espirito santo,6,37.0,2017,sudeste
espirito santo,7,37.0,1998,sudeste
espirito santo,7,9.0,1999,sudeste
espirito santo,7,16.0,2000,sudeste
espirito santo,7,12.0,2001,sudeste
espirito santo,7,9.0,2002,sudeste
espirito santo,7,27.0,2003,sudeste
espirito santo,7,4.0,2004,sudeste
espirito santo,7,9.0,2005,sudeste
espirito santo,7,11.0,2006,sudeste
espirito santo,7,13.0,2007,sudeste
espirito santo,7,5.0,2008,sudeste
espirito santo,7,25.0,2009,sudeste
espirito santo,7,5.0,2010,sudeste
espirito santo,7,18.0,2011,sudeste
espirito santo,7,35.0,2012,sudeste
espirito santo,7,20.0,2013,sudeste
espirito santo,7,17.0,2014,sudeste
espirito santo,7,30.0,2015,sudeste
espirito santo,7,42.0,2016,sudeste
espirito santo,7,3.0,2017,sudeste
espirito santo,8,38.0,1998,sudeste
espirito santo,8,60.0,1999,sudeste
espirito santo,8,26.0,2000,sudeste
espirito santo,8,30.0,2001,sudeste
espirito santo,8,60.0,2002,sudeste
espirito santo,8,118.0,2003,sudeste
espirito santo,8,12.0,2004,sudeste
espirito santo,8,12.0,2005,sudeste
espirito santo,8,29.0,2006,sudeste
espirito santo,8,82.0,2007,sudeste
espirito santo,8,13.0,2008,sudeste
espirito santo,8,17.0,2009,sudeste
espirito santo,8,39.0,2010,sudeste
espirito santo,8,93.0,2011,sudeste
espirito santo,8,12.0,2012,sudeste
espirito santo,8,53.0,2013,sudeste
espirito santo,8,47.0,2014,sudeste
espirito santo,8,35.0,2015,sudeste
espirito santo,8,78.0,2016,sudeste
espirito santo,8,30.0,2017,sudeste
espirito santo,9,108.0,1998,sudeste
espirito santo,9,64.0,1999,sudeste
espirito santo,9,14.0,2000,sudeste
espirito santo,9,38.0,2001,sudeste
espirito santo,9,46.0,2002,sudeste
espirito santo,9,252.0,2003,sudeste
espirito santo,9,47.0,2004,sudeste
espirito santo,9,8.0,2005,sudeste
espirito santo,9,87.0,2006,sudeste
espirito santo,9,63.0,2007,sudeste
espirito santo,9,78.0,2008,sudeste
espirito santo,9,57.0,2009,sudeste
espirito santo,9,53.0,2010,sudeste
espirito santo,9,108.0,2011,sudeste
espirito santo,9,48.0,2012,sudeste
espirito santo,9,30.0,2013,sudeste
espirito santo,9,61.0,2014,sudeste
espirito santo,9,228.0,2015,sudeste
espirito santo,9,128.0,2016,sudeste
espirito santo,9,58.0,2017,sudeste
espirito santo,10,20.0,1998,sudeste
espirito santo,10,23.0,1999,sudeste
espirito santo,10,88.0,2000,sudeste
espirito santo,10,19.0,2001,sudeste
espirito santo,10,113.0,2002,sudeste
espirito santo,10,159.0,2003,sudeste
espirito santo,10,48.0,2004,sudeste
espirito santo,10,62.0,2005,sudeste
espirito santo,10,10.0,2006,sudeste
espirito santo,10,79.0,2007,sudeste
espirito santo,10,100.0,2008,sudeste
espirito santo,10,13.0,2009,sudeste
espirito santo,10,32.0,2010,sudeste
espirito santo,10,38.0,2011,sudeste
espirito santo,10,62.0,2012,sudeste
espirito santo,10,37.0,2013,sudeste
espirito santo,10,89.0,2014,sudeste
espirito santo,10,307.0,2015,sudeste
espirito santo,10,58.0,2016,sudeste
espirito santo,10,56.0,2017,sudeste
espirito santo,11,4.0,1998,sudeste
espirito santo,11,9.0,1999,sudeste
espirito santo,11,3.0,2000,sudeste
espirito santo,11,3.0,2001,sudeste
espirito santo,11,22.0,2002,sudeste
espirito santo,11,49.0,2003,sudeste
espirito santo,11,42.0,2004,sudeste
espirito santo,11,0.0,2005,sudeste
espirito santo,11,0.0,2006,sudeste
espirito santo,11,112.0,2007,sudeste
espirito santo,11,3.0,2008,sudeste
espirito santo,11,18.0,2009,sudeste
espirito santo,11,3.0,2010,sudeste
espirito santo,11,6.0,2011,sudeste
espirito santo,11,7.0,2012,sudeste
espirito santo,11,11.0,2013,sudeste
espirito santo,11,20.0,2014,sudeste
espirito santo,11,141.0,2015,sudeste
espirito santo,11,8.0,2016,sudeste
espirito santo,11,3.0,2017,sudeste
espirito santo,12,5.0,1998,sudeste
espirito santo,12,0.0,1999,sudeste
espirito santo,12,3.0,2000,sudeste
espirito santo,12,1.0,2001,sudeste
espirito santo,12,12.0,2002,sudeste
espirito santo,12,18.0,2003,sudeste
espirito santo,12,9.0,2004,sudeste
espirito santo,12,5.0,2005,sudeste
espirito santo,12,0.0,2006,sudeste
espirito santo,12,14.0,2007,sudeste
espirito santo,12,1.0,2008,sudeste
espirito santo,12,32.0,2009,sudeste
espirito santo,12,10.0,2010,sudeste
espirito santo,12,1.0,2011,sudeste
espirito santo,12,18.0,2012,sudeste
espirito santo,12,9.0,2013,sudeste
espirito santo,12,28.0,2014,sudeste
espirito santo,12,61.0,2015,sudeste
espirito santo,12,12.0,2016,sudeste
espirito santo,12,0.0,2017,sudeste
goias,1,0.0,1998,centro-oeste
goias,1,14.0,1999,centro-oeste
goias,1,10.0,2000,centro-oeste
goias,1,29.0,2001,centro-oeste
goias,1,12.0,2002,centro-oeste
goias,1,14.0,2003,centro-oeste
goias,1,10.0,2004,centro-oeste
goias,1,27.0,2005,centro-oeste
goias,1,85.0,2006,centro-oeste
goias,1,28.0,2007,centro-oeste
goias,1,23.0,2008,centro-oeste
goias,1,30.0,2009,centro-oeste
goias,1,59.0,2010,centro-oeste
goias,1,39.0,2011,centro-oeste
goias,1,21.0,2012,centro-oeste
goias,1,33.0,2013,centro-oeste
goias,1,80.0,2014,centro-oeste
goias,1,118.0,2015,centro-oeste
goias,1,52.0,2016,centro-oeste
goias,1,53.0,2017,centro-oeste
goias,2,0.0,1998,centro-oeste
goias,2,334.0,1999,centro-oeste
goias,2,11.0,2000,centro-oeste
goias,2,9.0,2001,centro-oeste
goias,2,9.0,2002,centro-oeste
goias,2,47.0,2003,centro-oeste
goias,2,11.0,2004,centro-oeste
goias,2,84.0,2005,centro-oeste
goias,2,21.0,2006,centro-oeste
goias,2,13.0,2007,centro-oeste
goias,2,25.0,2008,centro-oeste
goias,2,29.0,2009,centro-oeste
goias,2,86.0,2010,centro-oeste
goias,2,45.0,2011,centro-oeste
goias,2,37.0,2012,centro-oeste
goias,2,86.0,2013,centro-oeste
goias,2,44.0,2014,centro-oeste
goias,2,53.0,2015,centro-oeste
goias,2,117.0,2016,centro-oeste
goias,2,75.0,2017,centro-oeste
goias,3,0.0,1998,centro-oeste
goias,3,1.0,1999,centro-oeste
goias,3,4.0,2000,centro-oeste
goias,3,10.0,2001,centro-oeste
goias,3,48.0,2002,centro-oeste
goias,3,29.0,2003,centro-oeste
goias,3,36.0,2004,centro-oeste
goias,3,36.0,2005,centro-oeste
goias,3,29.0,2006,centro-oeste
goias,3,49.0,2007,centro-oeste
goias,3,20.0,2008,centro-oeste
goias,3,32.0,2009,centro-oeste
goias,3,65.0,2010,centro-oeste
goias,3,19.0,2011,centro-oeste
goias,3,57.0,2012,centro-oeste
goias,3,79.0,2013,centro-oeste
goias,3,80.0,2014,centro-oeste
goias,3,76.0,2015,centro-oeste
goias,3,136.0,2016,centro-oeste
goias,3,115.0,2017,centro-oeste
goias,4,0.0,1998,centro-oeste
goias,4,25.0,1999,centro-oeste
goias,4,16.0,2000,centro-oeste
goias,4,49.0,2001,centro-oeste
goias,4,78.0,2002,centro-oeste
goias,4,87.0,2003,centro-oeste
goias,4,32.0,2004,centro-oeste
goias,4,55.0,2005,centro-oeste
goias,4,22.0,2006,centro-oeste
goias,4,17.0,2007,centro-oeste
goias,4,36.0,2008,centro-oeste
goias,4,11.0,2009,centro-oeste
goias,4,105.0,2010,centro-oeste
goias,4,71.0,2011,centro-oeste
goias,4,89.0,2012,centro-oeste
goias,4,42.0,2013,centro-oeste
goias,4,138.0,2014,centro-oeste
goias,4,89.0,2015,centro-oeste
goias,4,167.0,2016,centro-oeste
goias,4,60.0,2017,centro-oeste
goias,5,0.0,1998,centro-oeste
goias,5,99.0,1999,centro-oeste
goias,5,58.0,2000,centro-oeste
goias,5,85.0,2001,centro-oeste
goias,5,171.0,2002,centro-oeste
goias,5,57.0,2003,centro-oeste
goias,5,157.0,2004,centro-oeste
goias,5,164.0,2005,centro-oeste
goias,5,33.0,2006,centro-oeste
goias,5,94.0,2007,centro-oeste
goias,5,41.0,2008,centro-oeste
goias,5,104.0,2009,centro-oeste
goias,5,239.0,2010,centro-oeste
goias,5,136.0,2011,centro-oeste
goias,5,103.0,2012,centro-oeste
goias,5,150.0,2013,centro-oeste
goias,5,210.0,2014,centro-oeste
goias,5,129.0,2015,centro-oeste
goias,5,233.0,2016,centro-oeste
goias,5,135.0,2017,centro-oeste
goias,6,172.0,1998,centro-oeste
goias,6,250.0,1999,centro-oeste
goias,6,222.0,2000,centro-oeste
goias,6,212.0,2001,centro-oeste
goias,6,302.0,2002,centro-oeste
goias,6,321.0,2003,centro-oeste
goias,6,422.0,2004,centro-oeste
goias,6,189.0,2005,centro-oeste
goias,6,70.0,2006,centro-oeste
goias,6,186.0,2007,centro-oeste
goias,6,55.0,2008,centro-oeste
goias,6,179.0,2009,centro-oeste
goias,6,278.0,2010,centro-oeste
goias,6,314.0,2011,centro-oeste
goias,6,245.0,2012,centro-oeste
goias,6,192.0,2013,centro-oeste
goias,6,318.0,2014,centro-oeste
goias,6,277.0,2015,centro-oeste
goias,6,289.0,2016,centro-oeste
goias,6,442.0,2017,centro-oeste
goias,7,512.0,1998,centro-oeste
goias,7,311.0,1999,centro-oeste
goias,7,332.0,2000,centro-oeste
goias,7,371.0,2001,centro-oeste
goias,7,686.0,2002,centro-oeste
goias,7,322.0,2003,centro-oeste
goias,7,778.0,2004,centro-oeste
goias,7,363.0,2005,centro-oeste
goias,7,169.0,2006,centro-oeste
goias,7,399.0,2007,centro-oeste
goias,7,193.0,2008,centro-oeste
goias,7,470.0,2009,centro-oeste
goias,7,941.0,2010,centro-oeste
goias,7,607.0,2011,centro-oeste
goias,7,564.0,2012,centro-oeste
goias,7,350.0,2013,centro-oeste
goias,7,446.0,2014,centro-oeste
goias,7,347.0,2015,centro-oeste
goias,7,837.0,2016,centro-oeste
goias,7,577.0,2017,centro-oeste
goias,8,2218.0,1998,centro-oeste
goias,8,1198.0,1999,centro-oeste
goias,8,925.0,2000,centro-oeste
goias,8,787.0,2001,centro-oeste
goias,8,1428.0,2002,centro-oeste
goias,8,902.0,2003,centro-oeste
goias,8,1498.0,2004,centro-oeste
goias,8,639.0,2005,centro-oeste
goias,8,588.0,2006,centro-oeste
goias,8,2381.0,2007,centro-oeste
goias,8,568.0,2008,centro-oeste
goias,8,647.0,2009,centro-oeste
goias,8,2913.0,2010,centro-oeste
goias,8,1613.0,2011,centro-oeste
goias,8,912.0,2012,centro-oeste
goias,8,488.0,2013,centro-oeste
goias,8,1255.0,2014,centro-oeste
goias,8,943.0,2015,centro-oeste
goias,8,1032.0,2016,centro-oeste
goias,8,1492.0,2017,centro-oeste
goias,9,2867.0,1998,centro-oeste
goias,9,1898.0,1999,centro-oeste
goias,9,1293.0,2000,centro-oeste
goias,9,1863.0,2001,centro-oeste
goias,9,3520.0,2002,centro-oeste
goias,9,1662.0,2003,centro-oeste
goias,9,2965.0,2004,centro-oeste
goias,9,1341.0,2005,centro-oeste
goias,9,1463.0,2006,centro-oeste
goias,9,3745.0,2007,centro-oeste
goias,9,1255.0,2008,centro-oeste
goias,9,685.0,2009,centro-oeste
goias,9,5075.0,2010,centro-oeste
goias,9,2259.0,2011,centro-oeste
goias,9,2452.0,2012,centro-oeste
goias,9,684.0,2013,centro-oeste
goias,9,1686.0,2014,centro-oeste
goias,9,2296.0,2015,centro-oeste
goias,9,1703.0,2016,centro-oeste
goias,9,3238.0,2017,centro-oeste
goias,10,1034.0,1998,centro-oeste
goias,10,743.0,1999,centro-oeste
goias,10,905.0,2000,centro-oeste
goias,10,479.0,2001,centro-oeste
goias,10,1367.0,2002,centro-oeste
goias,10,1183.0,2003,centro-oeste
goias,10,1275.0,2004,centro-oeste
goias,10,1716.0,2005,centro-oeste
goias,10,178.0,2006,centro-oeste
goias,10,1195.0,2007,centro-oeste
goias,10,1230.0,2008,centro-oeste
goias,10,367.0,2009,centro-oeste
goias,10,1227.0,2010,centro-oeste
goias,10,476.0,2011,centro-oeste
goias,10,1524.0,2012,centro-oeste
goias,10,606.0,2013,centro-oeste
goias,10,1946.0,2014,centro-oeste
goias,10,1807.0,2015,centro-oeste
goias,10,522.0,2016,centro-oeste
goias,10,2401.0,2017,centro-oeste
goias,11,47.0,1998,centro-oeste
goias,11,110.0,1999,centro-oeste
goias,11,26.0,2000,centro-oeste
goias,11,15.0,2001,centro-oeste
goias,11,192.0,2002,centro-oeste
goias,11,168.0,2003,centro-oeste
goias,11,291.0,2004,centro-oeste
goias,11,144.0,2005,centro-oeste
goias,11,91.0,2006,centro-oeste
goias,11,79.0,2007,centro-oeste
goias,11,90.0,2008,centro-oeste
goias,11,89.0,2009,centro-oeste
goias,11,67.0,2010,centro-oeste
goias,11,59.0,2011,centro-oeste
goias,11,57.0,2012,centro-oeste
goias,11,183.0,2013,centro-oeste
goias,11,181.0,2014,centro-oeste
goias,11,547.0,2015,centro-oeste
goias,11,123.0,2016,centro-oeste
goias,11,117.0,2017,centro-oeste
goias,12,13.0,1998,centro-oeste
goias,12,20.0,1999,centro-oeste
goias,12,6.0,2000,centro-oeste
goias,12,18.0,2001,centro-oeste
goias,12,115.0,2002,centro-oeste
goias,12,129.0,2003,centro-oeste
goias,12,56.0,2004,centro-oeste
goias,12,5.0,2005,centro-oeste
goias,12,7.0,2006,centro-oeste
goias,12,16.0,2007,centro-oeste
goias,12,6.0,2008,centro-oeste
goias,12,39.0,2009,centro-oeste
goias,12,48.0,2010,centro-oeste
goias,12,39.0,2011,centro-oeste
goias,12,93.0,2012,centro-oeste
goias,12,86.0,2013,centro-oeste
goias,12,68.0,2014,centro-oeste
goias,12,179.0,2015,centro-oeste
goias,12,64.0,2016,centro-oeste
goias,12,0.0,2017,centro-oeste
maranhao,1,0.0,1998,nordeste
maranhao,1,54.0,1999,nordeste
maranhao,1,19.0,2000,nordeste
maranhao,1,29.0,2001,nordeste
maranhao,1,48.0,2002,nordeste
maranhao,1,436.0,2003,nordeste
maranhao,1,241.0,2004,nordeste
maranhao,1,450.0,2005,nordeste
maranhao,1,221.0,2006,nordeste
maranhao,1,428.0,2007,nordeste
maranhao,1,121.0,2008,nordeste
maranhao,1,240.0,2009,nordeste
maranhao,1,319.0,2010,nordeste
maranhao,1,124.0,2011,nordeste
maranhao,1,326.0,2012,nordeste
maranhao,1,209.0,2013,nordeste
maranhao,1,195.0,2014,nordeste
maranhao,1,494.0,2015,nordeste
maranhao,1,412.0,2016,nordeste
maranhao,1,187.0,2017,nordeste
maranhao,2,0.0,1998,nordeste
maranhao,2,6.0,1999,nordeste
maranhao,2,11.0,2000,nordeste
maranhao,2,1.0,2001,nordeste
maranhao,2,116.0,2002,nordeste
maranhao,2,11.0,2003,nordeste
maranhao,2,22.0,2004,nordeste
maranhao,2,56.0,2005,nordeste
maranhao,2,22.0,2006,nordeste
maranhao,2,13.0,2007,nordeste
maranhao,2,45.0,2008,nordeste
maranhao,2,20.0,2009,nordeste
maranhao,2,93.0,2010,nordeste
maranhao,2,9.0,2011,nordeste
maranhao,2,46.0,2012,nordeste
maranhao,2,62.0,2013,nordeste
maranhao,2,29.0,2014,nordeste
maranhao,2,95.0,2015,nordeste
maranhao,2,318.0,2016,nordeste
maranhao,2,47.0,2017,nordeste
maranhao,3,0.0,1998,nordeste
maranhao,3,17.0,1999,nordeste
maranhao,3,6.0,2000,nordeste
maranhao,3,0.0,2001,nordeste
maranhao,3,16.0,2002,nordeste
maranhao,3,16.0,2003,nordeste
maranhao,3,18.0,2004,nordeste
maranhao,3,9.0,2005,nordeste
maranhao,3,14.0,2006,nordeste
maranhao,3,52.0,2007,nordeste
maranhao,3,4.0,2008,nordeste
maranhao,3,33.0,2009,nordeste
maranhao,3,82.0,2010,nordeste
maranhao,3,22.0,2011,nordeste
maranhao,3,49.0,2012,nordeste
maranhao,3,30.0,2013,nordeste
maranhao,3,59.0,2014,nordeste
maranhao,3,53.0,2015,nordeste
maranhao,3,113.0,2016,nordeste
maranhao,3,32.0,2017,nordeste
maranhao,4,0.0,1998,nordeste
maranhao,4,4.0,1999,nordeste
maranhao,4,6.0,2000,nordeste
maranhao,4,2.0,2001,nordeste
maranhao,4,28.0,2002,nordeste
maranhao,4,79.0,2003,nordeste
maranhao,4,44.0,2004,nordeste
maranhao,4,43.0,2005,nordeste
maranhao,4,9.0,2006,nordeste
maranhao,4,5.0,2007,nordeste
maranhao,4,26.0,2008,nordeste
maranhao,4,14.0,2009,nordeste
maranhao,4,128.0,2010,nordeste
maranhao,4,37.0,2011,nordeste
maranhao,4,97.0,2012,nordeste
maranhao,4,62.0,2013,nordeste
maranhao,4,78.0,2014,nordeste
maranhao,4,119.0,2015,nordeste
maranhao,4,113.0,2016,nordeste
maranhao,4,91.0,2017,nordeste
maranhao,5,0.0,1998,nordeste
maranhao,5,3.0,1999,nordeste
maranhao,5,28.0,2000,nordeste
maranhao,5,21.0,2001,nordeste
maranhao,5,71.0,2002,nordeste
maranhao,5,60.0,2003,nordeste
maranhao,5,145.0,2004,nordeste
maranhao,5,74.0,2005,nordeste
maranhao,5,5.0,2006,nordeste
maranhao,5,73.0,2007,nordeste
maranhao,5,26.0,2008,nordeste
maranhao,5,19.0,2009,nordeste
maranhao,5,273.0,2010,nordeste
maranhao,5,73.0,2011,nordeste
maranhao,5,286.0,2012,nordeste
maranhao,5,100.0,2013,nordeste
maranhao,5,148.0,2014,nordeste
maranhao,5,194.0,2015,nordeste
maranhao,5,206.0,2016,nordeste
maranhao,5,142.0,2017,nordeste
maranhao,6,78.0,1998,nordeste
maranhao,6,32.0,1999,nordeste
maranhao,6,94.0,2000,nordeste
maranhao,6,100.0,2001,nordeste
maranhao,6,230.0,2002,nordeste
maranhao,6,338.0,2003,nordeste
maranhao,6,706.0,2004,nordeste
maranhao,6,529.0,2005,nordeste
maranhao,6,131.0,2006,nordeste
maranhao,6,515.0,2007,nordeste
maranhao,6,235.0,2008,nordeste
maranhao,6,279.0,2009,nordeste
maranhao,6,494.0,2010,nordeste
maranhao,6,602.0,2011,nordeste
maranhao,6,915.0,2012,nordeste
maranhao,6,498.0,2013,nordeste
maranhao,6,812.0,2014,nordeste
maranhao,6,887.0,2015,nordeste
maranhao,6,709.0,2016,nordeste
maranhao,6,885.0,2017,nordeste
maranhao,7,274.0,1998,nordeste
maranhao,7,258.0,1999,nordeste
maranhao,7,233.0,2000,nordeste
maranhao,7,549.0,2001,nordeste
maranhao,7,1271.0,2002,nordeste
